time,sds.I[1]_blanket.TBR=1.050,sds.I[1]_blanket.TBR=1.060,sds.I[1]_blanket.TBR=1.070,sds.I[1]_blanket.TBR=1.080,sds.I[1]_blanket.TBR=1.090,sds.I[1]_blanket.TBR=1.100,sds.I[1]_blanket.TBR=1.110,sds.I[1]_blanket.TBR=1.120,sds.I[1]_blanket.TBR=1.130,sds.I[1]_blanket.TBR=1.140,sds.I[1]_blanket.TBR=1.150,sds.I[1]_blanket.TBR=1.160,sds.I[1]_blanket.TBR=1.170,sds.I[1]_blanket.TBR=1.180,sds.I[1]_blanket.TBR=1.190,sds.I[1]_blanket.TBR=1.200,sds.I[1]_blanket.TBR=1.210,sds.I[1]_blanket.TBR=1.220,sds.I[1]_blanket.TBR=1.230,sds.I[1]_blanket.TBR=1.240,sds.I[1]_blanket.TBR=1.250
824.0,2390.616621203582,2464.10896146559,2537.601301723076,2611.093641977967,2684.585982228352,2758.078322476465,2831.570662721124,2905.063002961463,2978.555343197388,3052.047683431192,3125.540023662571,3199.032363888567,3272.524703995672,3346.017044333018,3419.509384551597,3493.001724646615,3566.494064857446,3639.986405184855,3713.478745389777,3786.971085593378,3860.463425793171
825.0,2390.872209797812,2464.459380784083,2538.04655176586,2611.633722744944,2685.22089371956,2758.808064691802,2832.395235660583,2905.982406625065,2979.569577585173,3053.15674854305,3126.743919498454,3200.331090448573,3273.918261284794,3347.505432341131,3421.092603283696,3494.679774107956,3568.266945042844,3641.854116089026,3715.441287018045,3789.028457945607,3862.615628869401
826.0,2391.127847819595,2464.809849227726,2538.491850631394,2612.173852032261,2685.8558534287,2759.53785482266,2833.219856213148,2906.901857599359,2980.583858981239,3054.265860360768,3127.947861737778,3201.629863109603,3275.311864372889,3348.993865845425,3422.675867209549,3496.357868461007,3570.039869817533,3643.72187127968,3717.403872630376,3791.085873979471,3864.767875324839
827.0,2391.383535246602,2465.160366774062,2538.93719829709,2612.714029817204,2686.49086133293,2760.267692846065,2834.044524355716,2907.821355861112,2981.598187362225,3055.375018860858,3129.151850356921,3202.928681847906,3276.705513236085,3350.482344821892,3424.259176305019,3498.03600768151,3571.812839157123,3645.589670732292,3719.366502202115,3793.143333670184,3866.920165134572
828.0,2391.639272056505,2465.510933400632,2539.38259474036,2613.254256077055,2687.125917409404,2760.997578739041,2834.869240065184,2908.740901387093,2982.612562704766,3056.484224019827,3130.355885332263,3204.227546639733,3278.099207850512,3351.970869246521,3425.84253054597,3499.714191745208,3573.585853037225,3647.457514422335,3721.329175708606,3795.200836992964,3869.072498273686
829.0,2391.895058226973,2465.86154908498,2539.828039938619,2613.794530789099,2687.761021635276,2761.727512478617,2835.694003318448,2909.66049415407,2983.626984985504,3057.593475814187,3131.559966640184,3205.526457461335,3279.4929481923,3353.459439095309,3427.425929908262,3501.392420627841,3575.358911433454,3649.325402325286,3723.291893125196,3797.258383923025,3871.224874717267
830.0,2392.15089373568,2466.212213804647,2540.273533869281,2614.33485393062,2688.396173987704,2762.457494041817,2836.518814092405,2910.580134138809,2984.641454181077,3058.702774220444,3132.764094257065,3206.825414288963,3280.886734237576,3354.948054344244,3429.00937436776,3503.07069430515,3577.132014321419,3651.193334416617,3725.25465442723,3799.315974435584,3873.377294440402
831.0,2392.406778560296,2466.562927537176,2540.719076509758,2614.875225478905,2689.031374443841,2763.187523405667,2837.343672363954,2911.499821318079,2985.655970268123,3059.81211921511,3133.968268159286,3208.124417098867,3282.280565962471,3356.43671496932,3430.592863900326,3504.749012752875,3578.905161676732,3653.061310671804,3727.217459590052,3801.373608505856,3875.529757418176
832.0,2392.662712678492,2466.91369026011,2541.164667837464,2615.415645411235,2689.666622980845,2763.917600547196,2838.16857810999,2912.419555668648,2986.670533223281,3060.921510774693,3135.172488323225,3209.423465867299,3283.674443343114,3357.92542094653,3432.176398481824,3506.427375946759,3580.678353475007,3654.929331066322,3729.180308589008,3803.431286109057,3877.682263625677
833.0,2392.918696175318,2467.26450205163,2541.610307923169,2615.956113794324,2690.301919660514,2764.647725526569,2838.993531389624,2913.339337248139,2987.685143101622,3062.030948955341,3136.37675480765,3210.722560652883,3285.068366355633,3359.414172338864,3433.759978179691,3508.105783862542,3582.451589691853,3656.797395678013,3731.143201503478,3805.489007330248,3879.834813152528
