"time","div.outflow[1]","div.outflow[2]","div.outflow[3]","div.outflow[4]","div.outflow[5]","div.to_CL[1]","div.to_CL[2]","div.to_CL[3]","div.to_CL[4]","div.to_CL[5]"
88.8,0.2345983108627838,0.08054757250729661,-0.0004397624408322107,4.877069871208592,-0.001266931936718566,0.2345983108627838,0.08054757250729661,-0.0004397624408322107,4.877069871208592,-0.001266931936718566
88.84999999999999,0.2347333558105452,0.08058042362179807,-0.0004401809342704112,4.879073583977347,-0.001267690307752169,0.2347333558105452,0.08058042362179807,-0.0004401809342704112,4.879073583977347,-0.001267690307752169
88.90000000000001,0.2348684045485667,0.08061327551803212,-0.0004405979471130371,4.88107725654251,-0.001268447191121039,0.2348684045485667,0.08061327551803212,-0.0004405979471130371,4.88107725654251,-0.001268447191121039
88.95,0.235003457064579,0.08064612820777621,-0.0004410134675970024,4.883080888916711,-0.001269202575062237,0.235003457064579,0.08064612820777621,-0.0004410134675970024,4.883080888916711,-0.001269202575062237
89,0.2351385133463403,0.08067898170323637,-0.0004414274835307021,4.885084481113009,-0.001269956447384305,0.2351385133463403,0.08067898170323637,-0.0004414274835307021,4.885084481113009,-0.001269956447384305
89.05,0.2352735733816361,0.08071183601705277,-0.0004418399822883919,4.887088033144895,-0.001270708795461645,0.2352735733816361,0.08071183601705277,-0.0004418399822883919,4.887088033144895,-0.001270708795461645
89.09999999999999,0.2354086371582791,0.08074469116230532,-0.0004422509508045659,4.889091545026302,-0.0012714596062289,0.2354086371582791,0.08074469116230532,-0.0004422509508045659,4.889091545026302,-0.0012714596062289
89.15000000000001,0.2355437046641091,0.08077754715251935,-0.0004426603755683384,4.89109501677161,-0.00127220886617533,0.2355437046641091,0.08077754715251935,-0.0004426603755683384,4.89109501677161,-0.00127220886617533
89.2,0.2356787758869934,0.08081040400167114,-0.0004430682426178202,4.893098448395643,-0.001272956561339192,0.2356787758869934,0.08081040400167114,-0.0004430682426178202,4.893098448395643,-0.001272956561339192
89.25,0.2358138508148266,0.08084326172419364,-0.0004434745375345007,4.895101839913692,-0.001273702677302124,0.2358138508148266,0.08084326172419364,-0.0004434745375345007,4.895101839913692,-0.001273702677302124
89.3,0.2359489294355304,0.08087612033498202,-0.0004438792454376257,4.8971051913415,-0.001274447199183518,0.2359489294355304,0.08087612033498202,-0.0004438792454376257,4.8971051913415,-0.001274447199183518
89.34999999999999,0.2360840117370543,0.08090897984939935,-0.0004442823509785767,4.899108502695285,-0.001275190111634903,0.2360840117370543,0.08090897984939935,-0.0004442823509785767,4.899108502695285,-0.001275190111634903
89.40000000000001,0.2362190977073747,0.08094184028328218,-0.0004446838383352509,4.901111773991737,-0.001275931398834322,0.2362190977073747,0.08094184028328218,-0.0004446838383352509,4.901111773991737,-0.001275931398834322
89.45,0.2363541873344961,0.08097470165294607,-0.0004450836912064397,4.903115005248021,-0.001276671044480715,0.2363541873344961,0.08097470165294607,-0.0004450836912064397,4.903115005248021,-0.001276671044480715
89.5,0.2364892806064497,0.08100756397519149,-0.0004454818928062091,4.905118196481791,-0.001277409031788295,0.2364892806064497,0.08100756397519149,-0.0004454818928062091,4.905118196481791,-0.001277409031788295
89.55,0.2366243775112946,0.08104042726730909,-0.0004458784258582779,4.907121347711191,-0.001278145343480926,0.2366243775112946,0.08104042726730909,-0.0004458784258582779,4.907121347711191,-0.001278145343480926
89.59999999999999,0.2367594780371173,0.08107329154708562,-0.0004462732725903975,4.909124458954858,-0.001278879961786508,0.2367594780371173,0.08107329154708562,-0.0004462732725903975,4.909124458954858,-0.001278879961786508
89.65000000000001,0.2368945821720318,0.08110615683280935,-0.0004466664147287316,4.911127530231935,-0.001279612868431351,0.2368945821720318,0.08110615683280935,-0.0004466664147287316,4.911127530231935,-0.001279612868431351
89.7,0.2370296899041796,0.08113902314327572,-0.0004470578334922345,4.913130561562069,-0.001280344044634557,0.2370296899041796,0.08113902314327572,-0.0004470578334922345,4.913130561562069,-0.001280344044634557
89.75,0.2371648012217297,0.08117189049779309,-0.0004474475095870312,4.915133552965418,-0.001281073471102396,0.2371648012217297,0.08117189049779309,-0.0004474475095870312,4.915133552965418,-0.001281073471102396
89.8,0.2372999161128791,0.08120475891618827,-0.0004478354232007968,4.917136504462664,-0.001281801128022693,0.2372999161128791,0.08120475891618827,-0.0004478354232007968,4.917136504462664,-0.001281801128022693
89.84999999999999,0.2374350345658517,0.08123762841881203,-0.0004482215539971351,4.919139416075009,-0.001282526995059197,0.2374350345658517,0.08123762841881203,-0.0004482215539971351,4.919139416075009,-0.001282526995059197
89.90000000000001,0.2375701565688998,0.08127049902654501,-0.0004486058811099593,4.921142287824186,-0.001283251051345968,0.2375701565688998,0.08127049902654501,-0.0004486058811099593,4.921142287824186,-0.001283251051345968
89.95,0.2377052821103027,0.08130337076080303,-0.0004489883831378687,4.923145119732464,-0.001283973275481753,0.2377052821103027,0.08130337076080303,-0.0004489883831378687,4.923145119732464,-0.001283973275481753
90,0.2378404111783677,0.08133624364354286,-0.0004493690381385311,4.92514791182265,-0.001284693645524367,0.2378404111783677,0.08133624364354286,-0.0004493690381385311,4.92514791182265,-0.001284693645524367
90.05,0.23797554376143,0.0813691176972679,-0.0004497478236230601,4.927150664118099,-0.001285412138985069,0.23797554376143,0.0813691176972679,-0.0004497478236230601,4.927150664118099,-0.001285412138985069
90.09999999999999,0.2381106798478521,0.08140199294503364,-0.0004501247165503949,4.929153376642722,-0.001286128732822947,0.2381106798478521,0.08140199294503364,-0.0004501247165503949,4.929153376642722,-0.001286128732822947
90.15000000000001,0.2382458194260245,0.08143486941045347,-0.0004504996933216801,4.931156049420982,-0.001286843403439292,0.2382458194260245,0.08143486941045347,-0.0004504996933216801,4.931156049420982,-0.001286843403439292
90.2,0.2383809624843652,0.08146774711770405,-0.0004508727297746441,4.933158682477908,-0.001287556126671979,0.2383809624843652,0.08146774711770405,-0.0004508727297746441,4.933158682477908,-0.001287556126671979
90.25,0.2385161090113206,0.08150062609153125,-0.0004512438011779794,4.935161275839097,-0.001288266877789847,0.2385161090113206,0.08150062609153125,-0.0004512438011779794,4.935161275839097,-0.001288266877789847
90.3,0.2386512589953643,0.08153350635725543,-0.000451612882225721,4.937163829530723,-0.00128897563148708,0.2386512589953643,0.08153350635725543,-0.000451612882225721,4.937163829530723,-0.00128897563148708
90.34999999999999,0.238786412424998,0.08156638794077738,-0.0004519799470316263,4.939166343579537,-0.00128968236187758,0.238786412424998,0.08156638794077738,-0.0004519799470316263,4.939166343579537,-0.00128968236187758
90.40000000000001,0.2389215692887513,0.08159927086858372,-0.0004523449691235547,4.941168818012883,-0.001290387042489355,0.2389215692887513,0.08159927086858372,-0.0004523449691235547,4.941168818012883,-0.001290387042489355
90.45,0.2390567294756856,0.08163214638691471,-0.0004527167022446036,4.943171244077879,-0.001291098427065647,0.2390567294756856,0.08163214638691471,-0.0004527167022446036,4.943171244077879,-0.001291098427065647
90.5,0.2391918930571418,0.08166502182687259,-0.0004530878153328968,4.945173629106457,-0.001291809184544729,0.2391918930571418,0.08166502182687259,-0.0004530878153328968,4.945173629106457,-0.001291809184544729
90.55,0.2393270600276352,0.08169789773762012,-0.0004534577592420506,4.947175973648627,-0.001292518765780363,0.2393270600276352,0.08169789773762012,-0.0004534577592420506,4.947175973648627,-0.001292518765780363
90.59999999999999,0.2394622303752893,0.08173077410233652,-0.0004538265508071517,4.949178277688421,-0.001293227187607784,0.2394622303752893,0.08173077410233652,-0.0004538265508071517,4.949178277688421,-0.001293227187607784
90.65000000000001,0.2395974040882419,0.08176365090362155,-0.0004541942074428009,4.951180541209291,-0.001293934467441738,0.2395974040882419,0.08176365090362155,-0.0004541942074428009,4.951180541209291,-0.001293934467441738
90.7,0.2397325811546452,0.08179652812348731,-0.0004545607471511839,4.9531827641941,-0.001294640623284559,0.2397325811546452,0.08179652812348731,-0.0004545607471511839,4.9531827641941,-0.001294640623284559
90.75,0.2398677615626655,0.08182940574335033,-0.0004549261885301441,4.955184946625117,-0.001295345673734237,0.2398677615626655,0.08182940574335033,-0.0004549261885301441,4.955184946625117,-0.001295345673734237
90.8,0.2400029453004832,0.08186228374402336,-0.000455290550781254,4.957187088484008,-0.001296049637992491,0.2400029453004832,0.08186228374402336,-0.000455290550781254,4.957187088484008,-0.001296049637992491
90.84999999999999,0.2401381323562928,0.08189516210570735,-0.0004556538537178859,4.959189189751825,-0.001296752535872841,0.2401381323562928,0.08189516210570735,-0.0004556538537178859,4.959189189751825,-0.001296752535872841
90.90000000000001,0.2402733227183025,0.08192804080798341,-0.0004560161177732849,4.961191250409002,-0.001297454387808678,0.2402733227183025,0.08192804080798341,-0.0004560161177732849,4.961191250409002,-0.001297454387808678
90.95,0.240408516374734,0.08196091982980463,-0.0004563773640086397,4.963193270435343,-0.001298155214861338,0.240408516374734,0.08196091982980463,-0.0004563773640086397,4.963193270435343,-0.001298155214861338
91,0.2405437133138228,0.08199379914948816,-0.000456737614121154,4.965195249810016,-0.001298855038728172,0.2405437133138228,0.08199379914948816,-0.000456737614121154,4.965195249810016,-0.001298855038728172
91.05,0.2406789135238178,0.08202667874470704,-0.000457096890452119,4.967197188511547,-0.001299553881750618,0.2406789135238178,0.08202667874470704,-0.000457096890452119,4.967197188511547,-0.001299553881750618
91.09999999999999,0.240814116992981,0.08205955859248211,-0.0004574552159949847,4.96919908651781,-0.001300251766922272,0.240814116992981,0.08205955859248211,-0.0004574552159949847,4.96919908651781,-0.001300251766922272
91.15000000000001,0.2409493237095877,0.08209243866917404,-0.0004578126144034313,4.971200943806017,-0.001300948717896963,0.2409493237095877,0.08209243866917404,-0.0004578126144034313,4.971200943806017,-0.001300948717896963
91.2,0.2410845336619261,0.08212531895047516,-0.0004581691099994409,4.973202760352712,-0.001301644758996818,0.2410845336619261,0.08212531895047516,-0.0004581691099994409,4.973202760352712,-0.001301644758996818
91.25,0.2412197468382974,0.0821581994114014,-0.0004585247277813695,4.97520453613376,-0.001302339915220341,0.2412197468382974,0.0821581994114014,-0.0004585247277813695,4.97520453613376,-0.001302339915220341
91.3,0.2413549632270157,0.08219108002628432,-0.0004588794934320184,4.97720627112435,-0.00130303421225048,0.2413549632270157,0.08219108002628432,-0.0004588794934320184,4.97720627112435,-0.00130303421225048
91.34999999999999,0.2414901828164072,0.08222396076876293,-0.0004592334333267057,4.979207965298968,-0.001303727676462699,0.2414901828164072,0.08222396076876293,-0.0004592334333267057,4.979207965298968,-0.001303727676462699
91.40000000000001,0.2416254055948113,0.08225684161177556,-0.0004595865745413386,4.981209618631407,-0.001304420334933054,0.2416254055948113,0.08225684161177556,-0.0004595865745413386,4.981209618631407,-0.001304420334933054
91.45,0.2417606315505792,0.08228972252755198,-0.0004599389448604835,4.983211231094747,-0.001305112215446257,0.2417606315505792,0.08228972252755198,-0.0004599389448604835,4.983211231094747,-0.001305112215446257
91.5,0.2418958606720744,0.08232260348760523,-0.0004602905727854397,4.985212802661353,-0.001305803346503754,0.2418958606720744,0.08232260348760523,-0.0004602905727854397,4.985212802661353,-0.001305803346503754
91.55,0.2420310929476729,0.0823554844627235,-0.0004606414875423098,4.987214333302865,-0.001306493757331795,0.2420310929476729,0.0823554844627235,-0.0004606414875423098,4.987214333302865,-0.001306493757331795
91.59999999999999,0.2421663283657624,0.08238836542296213,-0.0004609917190900713,4.989215822990191,-0.001307183477889504,0.2421663283657624,0.08238836542296213,-0.0004609917190900713,4.989215822990191,-0.001307183477889504
91.65000000000001,0.2423015669147423,0.08242124633763546,-0.000461341298128649,4.991217271693497,-0.001307872538876953,0.2423015669147423,0.08242124633763546,-0.000461341298128649,4.991217271693497,-0.001307872538876953
